bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_basement,yr_built,waterfront_encoded,view_encoded,property_typ_apartment,property_typ_multi_generation_house,property_typ_semi_detached_house,property_typ_single_family_house,property_typ_top_floor_apartment
3,2.75,2010,11200,1.0,3,8.0,650,1979,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1190,11120,1.0,3,6.0,0,1947,0,0,1.0,0.0,0.0,0.0,0.0
5,4.25,3380,7805,2.0,3,8.0,0,2014,0,0,1.0,0.0,0.0,0.0,0.0
4,3.5,3600,5697,2.0,3,9.0,660,2014,0,0,0.0,0.0,0.0,1.0,0.0
5,2.25,2710,19800,1.0,5,9.0,800,1959,0,0,0.0,0.0,0.0,1.0,0.0
4,2.25,1890,7616,1.0,4,8.0,630,1979,0,0,0.0,0.0,1.0,0.0,0.0
3,1.5,2260,5300,1.0,3,7.0,1060,1940,0,0,0.0,0.0,1.0,0.0,0.0
5,2.5,3150,5150,2.0,5,8.0,1280,1907,0,0,0.0,0.0,1.0,0.0,0.0
4,1.75,2340,5940,1.0,3,8.0,1050,1953,0,0,0.0,0.0,1.0,0.0,0.0
3,2.5,2290,6302,2.0,3,9.0,0,1997,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,3270,6055,2.0,3,9.0,0,2007,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2040,5000,1.5,5,7.0,860,1924,0,0,0.0,0.0,1.0,0.0,0.0
3,2.25,2080,12134,1.0,4,8.0,550,1973,0,0,0.0,0.0,1.0,0.0,0.0
4,2.25,2570,36465,2.0,4,8.0,0,1980,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,960,8863,1.0,5,6.0,380,1949,0,0,0.0,0.0,1.0,0.0,0.0
3,2.0,1500,7828,1.0,4,7.0,0,1967,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1440,4300,1.5,3,8.0,0,1929,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,3450,8000,3.0,4,8.0,480,1927,0,0,0.0,0.0,1.0,0.0,0.0
4,1.0,1010,6000,1.0,3,7.60247802734375,260,1925,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1200,4000,1.5,4,6.0,0,1923,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,2760,10160,1.0,3,8.0,0,1969,0,0,1.0,0.0,0.0,0.0,0.0
4,3.5,3990,23544,1.0,3,10.0,1690,1999,0,2,0.0,0.0,0.0,1.0,0.0
4,2.75,3300,4987,2.0,3,9.0,0,2014,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1380,3402,1.5,3,7.0,0,1900,0,0,1.0,0.0,0.0,0.0,0.0
4,2.75,2475,4000,2.0,3,7.0,0,2014,0,0,1.0,0.0,0.0,0.0,0.0
2,1.5,1995,115670,1.5,4,8.0,0,1991,0,1,1.0,0.0,0.0,0.0,0.0
3,1.0,970,8378,1.0,4,6.0,0,1962,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,1330,3698,1.0,3,7.0,0,1952,0,0,1.0,0.0,0.0,0.0,0.0
4,2.25,2130,7172,2.0,4,8.0,0,1964,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1740,1279,3.0,3,8.0,0,2008,0,0,1.0,0.0,0.0,0.0,0.0
4,2.75,2910,6334,2.0,3,8.0,0,2013,0,0,1.0,0.0,0.0,0.0,0.0
2,1.75,1530,3503,1.0,4,7.0,700,1916,0,1,0.0,0.0,1.0,0.0,0.0
5,3.0,2430,8000,1.0,4,7.0,1060,1957,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,860,5185,1.0,4,6.0,0,1968,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,1170,10051,1.0,4,7.0,0,1957,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1180,7068,1.0,3,6.0,0,1944,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2230,7200,1.0,4,7.0,1010,1957,0,0,0.0,0.0,1.0,0.0,0.0
3,2.0,2590,108900,2.0,3,8.0,610,1988,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,2210,49375,1.0,3,8.0,0,1997,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,1040,3200,1.0,3,7.0,0,1926,0,0,1.0,0.0,0.0,0.0,0.0
4,2.75,2410,9549,1.0,4,7.0,630,1956,0,0,0.0,0.0,1.0,0.0,0.0
2,1.75,2770,19700,2.0,3,8.0,990,1983,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,2010,6294,2.0,3,7.0,0,2000,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1230,7492,1.0,3,7.0,0,1955,0,0,1.0,0.0,0.0,0.0,0.0
4,2.25,1900,9600,1.0,4,7.0,0,1967,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2538,4600,2.0,3,8.0,0,2013,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,890,7110,1.0,3,6.0,0,1957,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1550,6840,1.5,3,7.0,0,1918,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2910,7631,2.0,3,9.0,0,2006,0,2,1.0,0.0,0.0,0.0,0.0
3,2.25,1310,12825,1.0,3,7.0,0,1950,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,2010,8072,1.0,4,8.0,0,1974,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,1630,7680,1.0,3,7.0,800,1947,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1400,8451,1.5,3,7.0,0,1953,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,1780,6120,1.5,4,9.0,390,1927,0,0,0.0,0.0,0.0,1.0,0.0
4,2.5,1780,5822,2.0,3,7.0,0,2001,0,0,1.0,0.0,0.0,0.0,0.0
4,2.25,3140,12150,2.0,3,9.0,0,1979,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,2180,10200,1.0,3,8.0,180,1966,0,2,0.0,0.0,1.0,0.0,0.0
3,1.75,1340,63597,1.0,4,7.0,0,1963,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,1950,13440,1.5,4,6.0,0,1931,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,810,6697,1.0,4,6.0,0,1923,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,2390,9000,1.0,3,8.0,890,1975,0,0,0.0,0.0,1.0,0.0,0.0
3,2.75,2890,12130,2.0,4,10.0,60,1987,0,3,0.0,0.0,0.0,1.0,0.0
2,1.75,1880,7208,1.0,3,7.0,940,1951,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1180,9832,1.0,3,7.0,0,1970,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,1530,3400,1.0,3,7.0,540,1907,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,2330,4606,2.0,3,8.0,0,2004,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,1870,9000,1.0,3,7.0,750,1923,0,0,0.0,0.0,1.0,0.0,0.0
4,3.5,4150,16197,2.0,3,10.0,0,2006,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2720,6439,2.0,3,9.0,0,2005,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,1280,7742,1.0,4,7.0,0,1962,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,1400,14850,1.5,4,7.0,0,1910,0,0,1.0,0.0,0.0,0.0,0.0
1,1.0,610,4400,1.0,3,5.0,0,1922,0,0,0.0,0.0,0.0,0.0,1.0
4,2.25,1880,9727,1.0,3,7.0,780,1979,0,0,0.0,0.0,1.0,0.0,0.0
4,1.0,1640,3844,1.5,4,7.0,180,1928,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,2240,9701,2.0,3,9.0,0,1989,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,1660,8188,2.0,4,7.0,0,1988,0,0,1.0,0.0,0.0,0.0,0.0
4,3.0,3990,7838,2.0,3,9.0,0,2003,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1530,3840,2.0,3,8.0,0,1994,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1010,3520,1.0,3,7.0,0,1902,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1620,5040,1.0,3,7.0,500,1964,0,0,0.0,0.0,1.0,0.0,0.0
2,2.5,1950,2457,3.0,3,8.0,0,2009,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,1500,4120,1.5,3,5.0,620,1928,0,0,0.0,0.0,1.0,0.0,0.0
3,2.5,3070,22098,2.0,3,9.0,0,1995,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,1790,45738,1.0,3,8.0,380,1976,0,0,0.0,0.0,1.0,0.0,0.0
3,2.5,2300,9752,2.0,3,8.0,0,1968,0,2,1.0,0.0,0.0,0.0,0.0
3,2.25,1630,2490,2.0,3,7.0,0,2004,0,0,1.0,0.0,0.0,0.0,0.0
5,2.25,2500,8621,1.5,4,7.0,0,1968,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2670,4534,2.0,3,9.0,0,2007,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1480,7560,1.0,3,6.0,380,1920,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,1600,9135,1.0,5,7.0,0,1955,0,0,1.0,0.0,0.0,0.0,0.0
4,3.25,2510,5311,2.0,3,9.0,0,2009,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,3470,32109,2.0,3,10.0,0,1995,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1150,10000,1.0,3,6.0,150,1951,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1830,8004,1.0,3,8.0,630,1960,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,1960,11931,1.0,3,7.0,980,1954,0,0,0.0,0.0,1.0,0.0,0.0
4,2.25,2190,6906,1.0,4,7.0,1150,1977,0,0,0.0,0.0,1.0,0.0,0.0
5,2.0,2000,4211,1.5,4,7.0,720,1908,0,2,0.0,0.0,1.0,0.0,0.0
4,2.5,2130,9268,2.0,4,8.0,0,1985,0,0,1.0,0.0,0.0,0.0,0.0
4,2.25,3440,35025,2.0,3,10.0,0,1988,0,0,1.0,0.0,0.0,0.0,0.0
4,3.25,3750,74052,2.0,3,10.0,0,2013,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,3020,10714,1.0,5,8.0,1510,1958,0,0,0.0,0.0,1.0,0.0,0.0
3,2.0,1420,4080,1.5,3,7.0,0,1905,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,1150,8450,1.0,4,6.0,0,1951,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1180,8474,1.5,3,7.0,0,1956,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,1520,8519,1.0,3,7.0,0,1954,0,0,1.0,0.0,0.0,0.0,0.0
2,1.5,2210,5000,1.0,3,8.0,680,1951,0,2,0.0,0.0,1.0,0.0,0.0
2,1.0,980,3663,1.0,5,7.0,0,1909,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,2540,237402,1.0,3,9.0,0,2007,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,1800,4500,2.0,3,8.0,0,1999,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,3410,13809,1.0,4,10.0,960,1973,0,3,0.0,0.0,0.0,1.0,0.0
3,1.0,1170,7560,1.0,3,6.0,0,1958,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,3000,5548,2.0,3,9.0,0,2006,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1690,20063,1.5,4,7.0,0,1913,0,0,1.0,0.0,0.0,0.0,0.0
2,1.75,1250,2890,1.0,4,7.0,460,1920,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,4500,35200,1.0,3,13.0,0,1988,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,860,1664,1.5,3,7.0,0,1927,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1400,7300,2.0,3,6.0,0,1948,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1100,145490,1.5,4,6.0,0,1915,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,810,4755,1.0,3,7.0,0,1980,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2530,6500,1.5,3,8.0,810,1975,0,0,0.0,0.0,1.0,0.0,0.0
4,2.75,2130,9339,1.0,3,7.0,800,1991,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,960,5750,1.0,3,7.0,0,1951,0,0,1.0,0.0,0.0,0.0,0.0
4,2.75,2080,4000,1.5,3,8.0,0,1912,0,0,1.0,0.0,0.0,0.0,0.0
4,2.0,2260,7680,1.0,4,7.0,1130,1947,0,0,0.0,0.0,1.0,0.0,0.0
4,2.75,3280,24440,2.0,3,10.0,0,1996,0,0,1.0,0.0,0.0,0.0,0.0
3,3.25,1720,1977,2.0,3,8.0,360,2007,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,1600,19200,1.0,4,7.0,0,1967,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2160,8158,1.0,4,8.0,500,1952,0,0,0.0,0.0,1.0,0.0,0.0
4,2.75,3230,12651,2.0,4,8.0,0,2002,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,2060,7251,1.0,3,7.0,710,1987,0,0,0.0,0.0,1.0,0.0,0.0
3,3.25,1610,1275,2.0,3,8.0,390,2005,0,0,0.0,0.0,1.0,0.0,0.0
3,2.75,1830,208216,2.0,3,8.0,0,1997,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1260,8614,1.0,4,7.0,0,1985,0,0,1.0,0.0,0.0,0.0,0.0
2,1.5,1295,1093,2.0,3,9.0,190,2007,0,0,0.0,0.0,0.0,1.0,0.0
4,2.5,2550,7312,2.0,3,9.0,0,1988,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2030,5202,2.0,3,8.0,0,2001,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,920,7276,1.0,4,6.0,0,1961,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2560,16420,2.0,4,8.0,0,1989,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,1720,128066,1.0,3,7.0,0,1994,0,0,1.0,0.0,0.0,0.0,0.0
5,2.5,2900,5901,2.0,3,9.0,0,2006,0,0,1.0,0.0,0.0,0.0,0.0
4,3.5,5830,131116,2.0,3,11.0,0,2005,0,0,1.0,0.0,0.0,0.0,0.0
3,2.75,2990,207781,2.0,3,9.0,0,2000,0,0,1.0,0.0,0.0,0.0,0.0
2,1.75,1070,9750,1.5,3,7.0,0,1995,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,980,2130,1.0,4,6.0,120,1918,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1450,6776,1.0,3,7.0,0,1952,0,0,1.0,0.0,0.0,0.0,0.0
3,3.25,1500,1442,2.0,3,8.0,350,2007,0,0,0.0,0.0,1.0,0.0,0.0
4,1.75,1810,9750,2.0,4,7.0,0,1977,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,890,4730,1.0,3,7.0,0,1941,0,0,1.0,0.0,0.0,0.0,0.0
4,2.0,1800,13551,1.0,4,7.0,0,1974,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,790,6750,1.0,2,6.0,0,1944,0,0,1.0,0.0,0.0,0.0,0.0
3,3.5,1450,1091,2.0,3,8.0,250,2007,0,0,0.0,0.0,1.0,0.0,0.0
3,2.0,1410,7265,1.0,4,7.0,0,1983,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,2160,7964,2.0,3,8.0,0,1991,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,1740,4816,1.0,5,7.0,870,1942,0,0,0.0,0.0,1.0,0.0,0.0
5,3.5,3600,9312,2.0,3,10.0,920,2005,0,3,0.0,0.0,0.0,1.0,0.0
4,2.5,2180,5367,2.0,3,7.0,0,2000,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1300,9880,1.0,4,7.0,0,1959,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,1520,3370,2.0,3,8.0,0,1994,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,2100,7960,1.0,3,8.0,760,1955,0,0,0.0,0.0,1.0,0.0,0.0
2,2.25,1800,2819,2.0,4,9.0,0,1979,0,2,1.0,0.0,0.0,0.0,0.0
3,1.75,1570,12506,1.0,4,8.0,0,1959,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2641,8091,2.0,3,7.0,0,1998,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,1510,4080,1.0,3,7.0,500,1923,0,0,0.0,0.0,1.0,0.0,0.0
5,1.5,2680,28014,1.0,4,8.0,1230,1963,0,0,0.0,0.0,1.0,0.0,0.0
2,1.0,1180,6552,1.0,4,6.0,0,1949,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1700,6200,2.0,3,8.0,0,1997,0,0,1.0,0.0,0.0,0.0,0.0
4,1.5,1880,3500,1.0,4,7.0,800,1926,0,0,0.0,0.0,1.0,0.0,0.0
5,2.5,2380,8204,1.0,3,8.0,840,1957,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,1870,7500,1.0,5,8.0,550,1978,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1150,12402,1.0,4,6.0,0,1969,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2360,13500,1.0,4,8.0,580,1973,0,0,0.0,0.0,1.0,0.0,0.0
4,1.75,2360,7620,1.0,4,7.0,1180,1955,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,2570,4412,2.0,3,9.0,0,2001,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,1050,8750,1.0,4,7.0,0,1951,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,660,5000,1.0,3,6.0,0,1915,0,0,1.0,0.0,0.0,0.0,0.0
3,3.25,1540,1487,2.0,3,8.0,0,2011,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,740,4275,1.0,5,6.0,0,1924,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,1900,7313,1.0,3,7.0,0,1973,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,1540,1827,2.0,3,8.0,0,2005,0,0,1.0,0.0,0.0,0.0,0.0
4,3.5,3460,7702,2.0,3,10.0,0,2010,0,0,1.0,0.0,0.0,0.0,0.0
4,3.25,2840,4000,2.0,3,9.0,510,2014,0,3,0.0,0.0,0.0,1.0,0.0
5,2.25,2300,11505,1.0,3,8.0,1000,1963,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,1790,7123,1.0,3,7.0,0,1913,0,0,1.0,0.0,0.0,0.0,0.0
2,1.75,1670,4200,2.0,3,7.0,0,1912,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,2440,9689,1.0,4,8.0,610,1974,0,2,0.0,0.0,1.0,0.0,0.0
3,2.25,1760,4539,2.0,3,8.0,0,1988,0,0,1.0,0.0,0.0,0.0,0.0
4,3.0,1820,8261,1.0,3,7.0,400,1969,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,3030,8335,2.0,3,10.0,0,1992,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2690,6124,2.0,3,7.0,0,2007,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,1200,6014,1.0,4,6.0,600,1949,0,0,0.0,0.0,1.0,0.0,0.0
4,2.25,2110,7560,2.0,4,8.0,0,1974,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1970,8727,2.0,3,7.0,0,1995,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1800,7200,1.0,3,7.0,780,1964,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,960,5700,1.0,4,5.0,0,1956,0,0,1.0,0.0,0.0,0.0,0.0
4,3.75,3450,4940,2.0,3,10.0,880,2006,0,0,0.0,0.0,0.0,1.0,0.0
2,1.5,1480,7276,1.0,4,6.0,540,1978,0,0,0.0,0.0,1.0,0.0,0.0
4,3.0,5940,11533,2.0,3,11.0,990,2004,0,4,0.0,0.0,0.0,1.0,0.0
2,1.0,1060,8000,1.0,3,6.0,0,1941,0,0,1.0,0.0,0.0,0.0,0.0
3,3.5,4660,5500,2.0,5,10.0,1620,1909,0,4,0.0,0.0,0.0,1.0,0.0
5,4.0,4590,35046,2.0,3,10.0,0,2008,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1640,29970,2.0,3,7.0,0,1992,0,0,1.0,0.0,0.0,0.0,0.0
5,2.0,2020,67953,1.5,4,7.0,400,1936,0,0,0.0,0.0,1.0,0.0,0.0
3,1.5,1090,7200,1.0,4,7.0,0,1958,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,1150,12861,1.0,3,6.0,0,1959,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,1830,19965,1.0,3,8.0,430,1976,0,0,0.0,0.0,1.0,0.0,0.0
2,1.0,840,11600,1.0,3,6.0,0,1952,0,0,1.0,0.0,0.0,0.0,0.0
2,2.5,2830,8630,2.0,3,10.0,0,2001,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,1660,8063,1.0,4,7.0,0,1978,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2630,15000,2.0,5,8.0,0,1962,0,0,1.0,0.0,0.0,0.0,0.0
4,2.0,1890,8362,1.0,3,7.0,0,1966,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1610,8500,1.5,3,7.0,0,1959,0,0,1.0,0.0,0.0,0.0,0.0
5,4.0,5190,14600,2.0,3,11.0,0,2013,0,1,1.0,0.0,0.0,0.0,0.0
3,1.0,1250,4800,1.0,4,7.0,0,1951,0,0,1.0,0.0,0.0,0.0,0.0
4,2.25,1990,8548,2.0,3,8.0,0,1973,0,0,1.0,0.0,0.0,0.0,0.0
4,3.5,5220,15411,2.0,3,11.0,1670,2006,0,3,0.0,0.0,0.0,1.0,0.0
3,2.5,1680,934,3.0,3,8.0,0,2008,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1080,3200,1.0,4,7.0,200,1926,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,1940,3200,2.0,3,8.0,0,2004,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2960,18600,2.0,3,8.0,0,1979,0,0,1.0,0.0,0.0,0.0,0.0
2,1.5,1078,1263,2.0,3,7.0,0,1990,0,0,1.0,0.0,0.0,0.0,0.0
4,2.75,3840,10004,1.0,4,9.0,1730,1963,0,2,0.0,0.0,0.0,1.0,0.0
3,2.75,3410,9360,1.5,4,8.0,0,1967,0,0,1.0,0.0,0.0,0.0,0.0
4,3.0,4160,13170,2.0,3,11.0,1120,2001,0,0,0.0,0.0,0.0,1.0,0.0
3,1.75,2030,32565,1.0,3,8.0,430,1981,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,2040,4005,1.5,4,8.0,300,1930,0,0,0.0,0.0,1.0,0.0,0.0
3,1.5,1460,8710,1.0,3,7.0,0,1955,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1110,7128,1.0,3,7.0,0,1980,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,950,8100,1.0,3,6.0,0,1955,0,0,1.0,0.0,0.0,0.0,0.0
4,3.5,4060,9486,2.0,3,10.0,0,2005,0,0,1.0,0.0,0.0,0.0,0.0
4,3.25,5640,35006,2.0,3,11.0,740,2015,0,2,0.0,0.0,0.0,1.0,0.0
4,3.0,3110,4408,2.5,4,10.0,600,1931,0,3,0.0,0.0,0.0,1.0,0.0
3,2.5,2140,40173,2.0,4,8.0,0,1990,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,3060,7140,2.0,3,9.0,0,2006,0,0,1.0,0.0,0.0,0.0,0.0
4,3.5,3100,7600,2.0,3,10.0,0,2005,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,2390,32109,1.0,3,7.0,0,1975,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,3190,7941,2.0,3,10.0,0,2005,0,0,1.0,0.0,0.0,0.0,0.0
4,2.25,2470,8686,1.0,4,7.0,1200,1974,0,0,0.0,0.0,1.0,0.0,0.0
4,1.5,2220,12385,1.0,3,8.0,950,1978,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,1900,36769,1.0,3,8.0,0,1987,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,1790,7175,1.5,3,6.0,380,1900,0,0,0.0,0.0,1.0,0.0,0.0
4,2.75,2510,12500,1.0,5,8.0,460,1976,0,0,0.0,0.0,1.0,0.0,0.0
3,2.25,1880,12473,1.0,3,8.0,460,1958,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,1490,3800,1.0,3,6.0,790,1913,0,0,0.0,0.0,1.0,0.0,0.0
4,3.0,2900,10400,1.0,5,8.0,1370,1959,0,3,0.0,0.0,1.0,0.0,0.0
5,2.5,2100,17825,1.0,4,7.0,700,1974,0,0,0.0,0.0,1.0,0.0,0.0
3,2.5,1640,7668,2.0,3,7.0,0,1991,0,0,1.0,0.0,0.0,0.0,0.0
4,2.25,2510,133729,2.0,4,8.0,0,1977,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2030,6326,2.0,3,7.0,0,1993,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2690,4819,2.0,3,7.0,0,2004,0,0,1.0,0.0,0.0,0.0,0.0
2,1.5,1930,3521,2.0,3,8.0,0,1989,0,0,1.0,0.0,0.0,0.0,0.0
4,2.75,2680,8500,1.0,4,9.0,1200,1962,0,4,0.0,0.0,0.0,1.0,0.0
3,2.5,2000,7414,2.0,4,7.0,0,1993,0,0,1.0,0.0,0.0,0.0,0.0
4,2.75,3460,11350,1.0,4,9.0,1680,1974,0,4,0.0,0.0,0.0,1.0,0.0
3,2.25,2430,8327,1.0,4,9.0,1000,1978,0,0,0.0,0.0,0.0,1.0,0.0
4,3.5,4380,74052,1.0,3,11.0,0,2001,0,0,1.0,0.0,0.0,0.0,0.0
4,1.5,1790,10200,1.0,4,8.0,580,1963,0,0,0.0,0.0,1.0,0.0,0.0
5,2.75,3100,9825,2.0,4,8.0,0,1950,0,2,1.0,0.0,0.0,0.0,0.0
3,1.5,1390,8300,1.0,4,7.0,0,1974,0,0,1.0,0.0,0.0,0.0,0.0
4,1.5,1420,4923,1.5,4,8.0,0,1928,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,1120,7797,1.0,3,6.0,0,1948,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,1520,1245,3.0,3,8.0,0,2004,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,2240,9542,1.0,3,7.0,1050,1980,0,1,0.0,0.0,1.0,0.0,0.0
4,2.75,2170,5988,2.0,3,8.0,0,2014,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,1380,1621,2.0,3,8.0,240,2007,0,0,0.0,0.0,1.0,0.0,0.0
3,2.25,1820,7326,2.0,3,8.0,0,1983,0,0,1.0,0.0,0.0,0.0,0.0
2,1.75,1270,7500,1.0,4,7.0,0,1982,0,0,1.0,0.0,0.0,0.0,0.0
4,1.5,1430,8775,1.0,3,7.0,400,1979,0,0,0.0,0.0,1.0,0.0,0.0
3,2.25,1420,7800,1.0,4,7.0,290,1985,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,960,3960,1.0,3,7.0,0,1943,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,1840,9781,2.0,3,7.0,0,1989,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,1820,8217,1.0,3,7.0,700,1987,0,0,0.0,0.0,1.0,0.0,0.0
3,2.5,2630,10100,1.0,4,9.0,1050,1967,0,0,0.0,0.0,0.0,1.0,0.0
