old_index,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_basement,yr_built,waterfront_encoded,view_encoded,property_typ_apartment,property_typ_multi_generation_house,property_typ_semi_detached_house,property_typ_single_family_house,property_typ_top_floor_apartment
10395,518000,4,2.75,2520,14021,2.0,3,9.0,0,1999,0,0,1.0,0.0,0.0,0.0,0.0
10396,265000,2,1.0,1600,7936,1.0,3,7.0,0,1947,0,0,1.0,0.0,0.0,0.0,0.0
10397,180000,3,1.0,1280,4875,1.0,5,6.0,0,1969,0,0,1.0,0.0,0.0,0.0,0.0
10398,285000,3,2.5,1590,9736,2.0,3,7.0,0,1985,0,0,1.0,0.0,0.0,0.0,0.0
10399,433000,3,2.75,2000,7200,1.0,3,7.0,1000,1954,0,0,0.0,0.0,1.0,0.0,0.0
10400,399000,3,1.75,1780,11440,1.0,3,8.0,430,1977,0,0,0.0,0.0,1.0,0.0,0.0
10401,565000,3,2.5,1700,7210,2.0,5,7.0,0,1966,0,0,1.0,0.0,0.0,0.0,0.0
10402,406500,3,1.5,1970,10080,1.0,3,7.0,0,1966,0,0,1.0,0.0,0.0,0.0,0.0
10403,420000,4,1.75,1940,11500,1.0,4,7.0,850,1955,0,0,0.0,0.0,1.0,0.0,0.0
10404,965000,4,3.5,3290,5559,1.5,3,8.0,1000,1906,0,0,0.0,0.0,1.0,0.0,0.0
10405,1375000,4,3.5,3500,9523,2.0,3,10.0,1040,1996,0,0,0.0,0.0,0.0,1.0,0.0
10406,353950,5,2.25,3260,7969,2.0,4,8.0,0,1982,0,0,1.0,0.0,0.0,0.0,0.0
10407,847700,5,3.25,4230,10260,2.0,3,10.0,370,1996,0,0,0.0,0.0,0.0,1.0,0.0
10408,185000,5,1.0,1590,6700,1.5,3,6.0,500,1942,0,0,0.0,0.0,1.0,0.0,0.0
10409,269000,2,1.5,1010,6000,1.0,4,7.0,0,1923,0,0,1.0,0.0,0.0,0.0,0.0
10410,422800,3,1.75,1820,8400,1.0,3,7.0,480,1976,0,0,0.0,0.0,1.0,0.0,0.0
10411,379950,2,1.0,870,7500,1.0,3,7.0,0,1947,0,0,1.0,0.0,0.0,0.0,0.0
10412,525000,3,2.0,1620,7800,1.0,3,7.0,420,1969,0,0,0.0,0.0,1.0,0.0,0.0
10414,209950,4,1.0,1630,8400,1.0,3,6.0,0,1962,0,0,1.0,0.0,0.0,0.0,0.0
10415,439950,3,2.0,1230,1613,2.0,3,8.0,220,2003,0,0,0.0,0.0,1.0,0.0,0.0
10416,554820,4,2.0,3510,12905,1.0,3,8.0,1300,1965,0,2,0.0,0.0,1.0,0.0,0.0
10417,359000,4,2.5,2160,4500,2.0,3,7.0,0,2002,0,0,1.0,0.0,0.0,0.0,0.0
10418,242500,3,1.0,1020,5870,1.0,3,6.0,0,1941,0,0,1.0,0.0,0.0,0.0,0.0
10419,330000,3,1.75,1590,9417,1.0,4,7.0,0,1954,0,0,1.0,0.0,0.0,0.0,0.0
10420,740000,3,2.25,3440,44374,2.0,4,10.0,1250,1979,0,3,0.0,0.0,0.0,1.0,0.0
10421,630000,5,1.0,3020,4800,2.0,3,7.0,0,1901,0,0,1.0,0.0,0.0,0.0,0.0
10422,750000,3,1.75,2280,7800,1.0,4,8.0,920,1941,0,3,0.0,0.0,1.0,0.0,0.0
10423,695000,4,2.5,2790,6540,2.0,3,9.0,0,1999,0,0,1.0,0.0,0.0,0.0,0.0
10424,109000,2,0.5,580,6900,1.0,3,7.577170971709717,0,1941,0,0,1.0,0.0,0.0,0.0,0.0
10425,389000,3,1.5,2030,10075,1.0,5,7.0,950,1961,0,0,0.0,0.0,1.0,0.0,0.0
10426,447000,2,1.0,850,2700,1.0,5,6.0,0,1924,0,0,1.0,0.0,0.0,0.0,0.0
10427,1200000,3,2.0,2480,13310,1.0,2,7.0,0,1955,0,0,1.0,0.0,0.0,0.0,0.0
10428,315000,3,1.75,1010,12000,1.0,4,7.0,0,1977,0,0,1.0,0.0,0.0,0.0,0.0
10429,640000,3,2.5,2420,8244,2.0,3,10.0,0,1988,0,0,1.0,0.0,0.0,0.0,0.0
10430,570000,3,2.25,2180,9246,2.0,3,9.0,0,1984,0,0,1.0,0.0,0.0,0.0,0.0
10432,449500,5,2.75,2040,7488,1.0,4,7.0,840,1969,0,0,0.0,0.0,1.0,0.0,0.0
10433,1084500,4,2.75,2640,5000,2.0,3,9.0,800,1943,0,0,0.0,0.0,0.0,1.0,0.0
10434,294950,2,1.0,1060,7868,1.0,3,7.0,0,1952,0,0,1.0,0.0,0.0,0.0,0.0
10435,170500,3,1.0,1640,13939,1.0,3,7.0,600,1960,0,0,0.0,0.0,1.0,0.0,0.0
10436,312000,4,1.0,1190,7620,1.5,3,6.0,0,1926,0,0,1.0,0.0,0.0,0.0,0.0
10437,350000,3,2.5,2180,15484,1.0,3,8.0,0,1992,0,0,1.0,0.0,0.0,0.0,0.0
10438,690000,4,2.5,2120,8448,2.0,4,9.0,0,1989,0,0,1.0,0.0,0.0,0.0,0.0
10439,375000,4,2.5,2210,9427,2.0,3,7.0,0,1999,0,0,1.0,0.0,0.0,0.0,0.0
10440,575000,4,2.5,2510,47044,2.0,3,9.0,0,1987,0,0,1.0,0.0,0.0,0.0,0.0
10441,646000,4,2.25,2500,8500,1.0,4,8.0,900,1978,0,0,0.0,0.0,1.0,0.0,0.0
10442,239950,3,2.5,1560,4800,2.0,4,7.0,0,1974,0,0,1.0,0.0,0.0,0.0,0.0
10443,400000,5,2.5,2510,7525,1.5,4,7.0,800,1929,0,0,0.0,0.0,1.0,0.0,0.0
10444,455000,4,1.75,3060,94089,1.0,3,8.0,0,1958,0,0,1.0,0.0,0.0,0.0,0.0
10445,240000,3,2.0,1310,8069,1.0,3,7.0,0,1990,0,0,1.0,0.0,0.0,0.0,0.0
10447,695000,3,2.0,2500,4080,1.5,5,7.0,820,1922,0,0,0.0,0.0,1.0,0.0,0.0
10448,304950,2,1.0,670,6720,1.0,5,6.0,0,1942,0,0,1.0,0.0,0.0,0.0,0.0
10449,650000,3,1.75,1840,2310,1.0,4,8.0,700,1914,0,2,0.0,0.0,1.0,0.0,0.0
10450,402500,3,1.75,1480,2211,2.0,3,7.0,0,1995,0,0,1.0,0.0,0.0,0.0,0.0
10451,482000,3,2.5,2420,7307,2.0,3,7.0,0,1998,0,0,1.0,0.0,0.0,0.0,0.0
10452,655000,3,2.0,1820,4480,1.0,5,7.0,700,1923,0,0,0.0,0.0,1.0,0.0,0.0
10453,577000,5,2.75,1940,5000,2.0,5,7.0,0,1951,0,0,1.0,0.0,0.0,0.0,0.0
10454,350000,3,2.5,1630,5996,2.0,3,7.0,0,1986,0,0,1.0,0.0,0.0,0.0,0.0
10455,415000,4,2.25,2520,8000,1.0,3,8.0,840,1970,0,2,0.0,0.0,1.0,0.0,0.0
10457,654300,3,2.5,2490,8582,2.0,3,9.0,0,2000,0,0,1.0,0.0,0.0,0.0,0.0
10459,855000,4,2.0,2380,10800,2.0,3,8.0,0,1925,0,2,1.0,0.0,0.0,0.0,0.0
10460,1145000,3,2.5,2490,4000,2.0,5,8.0,820,1918,0,0,0.0,0.0,1.0,0.0,0.0
10461,330000,2,2.5,1240,1546,2.0,3,7.0,0,2007,0,0,1.0,0.0,0.0,0.0,0.0
10462,290000,4,2.25,1900,10950,1.0,4,7.0,500,1959,0,0,0.0,0.0,1.0,0.0,0.0
10463,519500,3,3.0,2390,19454,1.5,3,8.0,0,2008,0,0,1.0,0.0,0.0,0.0,0.0
10464,450000,3,1.75,1810,12600,1.0,3,7.0,410,1977,0,0,0.0,0.0,1.0,0.0,0.0
10466,265000,3,1.0,1620,9450,1.5,3,7.0,0,1928,0,0,1.0,0.0,0.0,0.0,0.0
10467,359000,4,2.5,2640,7883,2.0,3,8.0,0,1990,0,0,1.0,0.0,0.0,0.0,0.0
10469,1050000,4,2.5,3250,48037,1.0,3,8.0,1220,1985,0,2,0.0,0.0,1.0,0.0,0.0
10470,402500,2,1.0,800,2280,1.0,5,6.0,0,1946,0,0,1.0,0.0,0.0,0.0,0.0
10471,450000,3,1.75,1360,5445,1.0,4,7.0,0,1957,0,0,1.0,0.0,0.0,0.0,0.0
10472,262500,5,2.25,1950,8086,1.0,3,7.0,820,1980,0,0,0.0,0.0,1.0,0.0,0.0
10473,285000,4,2.25,1970,7200,2.0,3,8.0,0,1979,0,0,1.0,0.0,0.0,0.0,0.0
10474,290000,3,2.5,2020,4861,2.0,3,7.0,0,2005,0,0,1.0,0.0,0.0,0.0,0.0
10475,752500,2,2.5,2280,6230,1.0,3,8.0,0,2005,0,0,1.0,0.0,0.0,0.0,0.0
10476,820000,4,2.75,3540,13515,2.0,3,10.0,0,1998,0,0,1.0,0.0,0.0,0.0,0.0
10477,292000,3,2.5,1560,2740,2.0,3,8.0,0,1999,0,0,1.0,0.0,0.0,0.0,0.0
10478,213000,2,1.0,750,6089,1.0,3,6.0,0,1937,0,2,1.0,0.0,0.0,0.0,0.0
10479,400000,4,3.0,2240,7035,2.0,3,7.0,0,1942,0,0,1.0,0.0,0.0,0.0,0.0
10480,202000,1,0.75,590,5650,1.0,3,6.0,0,1944,0,0,0.0,0.0,0.0,0.0,1.0
10481,484000,1,0.0,690,23244,1.0,4,7.0,0,1948,0,0,0.0,0.0,0.0,0.0,1.0
10482,617450,3,2.0,1580,14398,1.0,3,7.0,500,1981,0,0,0.0,0.0,1.0,0.0,0.0
10483,250000,3,1.0,1040,8000,1.0,4,7.0,0,1956,0,0,1.0,0.0,0.0,0.0,0.0
10484,405000,5,1.75,1880,10000,1.0,3,7.0,920,1963,0,0,0.0,0.0,1.0,0.0,0.0
10485,325000,2,1.0,1070,8750,1.0,3,7.0,0,1951,0,0,1.0,0.0,0.0,0.0,0.0
10486,301350,3,3.0,1860,7440,1.0,5,7.0,820,1954,0,0,0.0,0.0,1.0,0.0,0.0
10487,425000,2,1.75,1550,7800,1.0,3,7.0,500,1940,0,0,0.0,0.0,1.0,0.0,0.0
10488,460000,3,1.0,1860,6360,1.0,3,8.0,390,1954,0,0,0.0,0.0,1.0,0.0,0.0
10489,938000,3,2.5,3090,10940,2.0,3,10.0,0,1992,0,2,1.0,0.0,0.0,0.0,0.0
10490,348000,3,1.75,1720,8867,1.0,3,8.0,400,1985,0,0,0.0,0.0,1.0,0.0,0.0
10491,435000,2,1.0,1260,4080,1.5,5,7.0,0,1926,0,0,1.0,0.0,0.0,0.0,0.0
10492,227950,3,1.5,1120,11430,1.0,4,7.0,0,1963,0,0,1.0,0.0,0.0,0.0,0.0
10493,425000,2,1.0,1250,5880,1.0,3,6.0,350,1948,0,0,0.0,0.0,1.0,0.0,0.0
10494,550000,3,2.0,1810,4064,1.5,3,7.0,0,1925,0,0,1.0,0.0,0.0,0.0,0.0
10495,347500,3,2.5,1890,7053,2.0,4,8.0,0,1992,0,0,1.0,0.0,0.0,0.0,0.0
10496,397000,4,1.75,2020,6000,1.0,3,7.0,400,1959,0,0,0.0,0.0,1.0,0.0,0.0
10497,410000,4,1.75,1790,11875,1.0,4,7.0,300,1969,0,0,0.0,0.0,1.0,0.0,0.0
10498,780000,3,3.5,3190,6776,2.0,3,10.0,0,1998,0,0,1.0,0.0,0.0,0.0,0.0
10499,1350000,4,3.25,3030,5164,1.5,5,9.0,330,1925,0,0,0.0,0.0,0.0,1.0,0.0
10500,476000,3,2.25,1630,3070,2.0,3,7.0,0,2004,0,0,1.0,0.0,0.0,0.0,0.0
10501,390000,3,1.75,1180,16552,1.0,4,7.0,0,1967,0,0,1.0,0.0,0.0,0.0,0.0
10502,226500,3,2.0,1560,7000,1.0,4,7.0,0,1968,0,0,1.0,0.0,0.0,0.0,0.0
10503,495000,3,2.0,1340,2550,2.0,3,7.0,0,1984,0,0,1.0,0.0,0.0,0.0,0.0
10504,1500000,5,3.25,2590,11500,1.0,4,9.0,0,1968,0,2,1.0,0.0,0.0,0.0,0.0
10505,385000,3,1.0,1020,5950,1.0,3,6.0,140,1950,0,0,0.0,0.0,1.0,0.0,0.0
10506,535950,3,2.5,2370,5344,2.0,3,9.0,0,2003,0,0,1.0,0.0,0.0,0.0,0.0
10507,910000,4,2.5,3170,32430,2.5,3,10.0,0,1989,0,0,1.0,0.0,0.0,0.0,0.0
10508,465000,2,1.0,1120,4000,1.0,3,7.0,0,1926,0,0,1.0,0.0,0.0,0.0,0.0
10509,495000,3,1.75,1440,11787,1.0,3,8.0,0,1983,0,0,1.0,0.0,0.0,0.0,0.0
10510,250000,4,2.0,2170,5404,1.5,5,6.0,700,1920,0,0,0.0,0.0,1.0,0.0,0.0
10511,1225000,4,2.25,3490,6906,2.0,4,10.0,1210,1928,0,0,0.0,0.0,0.0,1.0,0.0
10512,400000,4,2.25,1970,8941,2.0,3,7.0,0,1973,0,0,1.0,0.0,0.0,0.0,0.0
10513,715000,4,2.5,2780,13521,2.0,3,10.0,0,1987,0,0,1.0,0.0,0.0,0.0,0.0
10514,342000,3,2.0,2250,7757,1.0,3,8.0,0,1992,0,0,1.0,0.0,0.0,0.0,0.0
10515,420000,4,1.75,1340,8400,1.0,5,7.0,0,1967,0,0,1.0,0.0,0.0,0.0,0.0
10516,148226,3,1.0,1400,7360,1.0,4,7.0,0,1968,0,0,1.0,0.0,0.0,0.0,0.0
10517,313000,3,1.0,1510,10369,1.0,4,7.0,500,1968,0,0,0.0,0.0,1.0,0.0,0.0
10518,150000,3,1.0,1320,8220,1.0,3,7.0,0,1959,0,0,1.0,0.0,0.0,0.0,0.0
10519,150000,2,1.0,820,10270,1.0,3,7.0,0,1954,0,0,1.0,0.0,0.0,0.0,0.0
10520,230000,2,1.0,1080,9435,1.0,3,6.0,0,1958,0,0,1.0,0.0,0.0,0.0,0.0
10521,389100,2,1.0,840,5400,1.0,4,7.0,0,1948,0,0,1.0,0.0,0.0,0.0,0.0
10522,645000,4,2.25,2070,8720,1.0,5,8.0,710,1974,0,0,0.0,0.0,1.0,0.0,0.0
10523,310000,3,1.0,1520,6500,1.0,3,7.0,530,1958,0,0,0.0,0.0,1.0,0.0,0.0
10524,351358,2,1.75,1210,1189,2.0,3,8.0,0,2014,0,0,1.0,0.0,0.0,0.0,0.0
10527,850000,3,2.0,1540,3600,2.0,3,8.0,0,1900,0,0,1.0,0.0,0.0,0.0,0.0
10528,470000,4,2.5,2310,14023,2.0,3,9.0,0,1991,0,0,1.0,0.0,0.0,0.0,0.0
10529,770000,3,2.25,1870,1900,3.0,3,8.0,0,2008,0,0,1.0,0.0,0.0,0.0,0.0
10530,366000,3,1.75,1840,11440,1.0,4,8.0,500,1977,0,0,0.0,0.0,1.0,0.0,0.0
10531,545000,3,2.5,2060,7184,2.0,3,8.0,0,1987,0,0,1.0,0.0,0.0,0.0,0.0
10532,205000,3,1.0,1010,8800,1.0,4,7.0,0,1968,0,0,1.0,0.0,0.0,0.0,0.0
10533,405000,2,1.0,1020,8155,1.0,4,7.0,0,1948,0,0,1.0,0.0,0.0,0.0,0.0
10534,467000,4,2.5,2220,7210,1.0,3,7.0,950,1973,0,0,0.0,0.0,1.0,0.0,0.0
10535,392500,2,1.0,1050,4125,1.0,4,7.0,0,1909,0,0,1.0,0.0,0.0,0.0,0.0
10536,901000,4,2.75,3030,18400,1.5,3,9.0,670,1973,0,3,0.0,0.0,0.0,1.0,0.0
10537,500000,3,1.75,1800,7199,1.0,3,7.0,500,1972,0,0,0.0,0.0,1.0,0.0,0.0
10538,384950,3,2.5,1860,3690,2.0,3,7.0,0,2000,0,0,1.0,0.0,0.0,0.0,0.0
10540,245000,2,1.0,860,6120,1.0,3,7.0,0,1948,0,0,1.0,0.0,0.0,0.0,0.0
10541,1165000,4,2.25,3080,10487,2.0,4,9.0,0,1968,0,0,1.0,0.0,0.0,0.0,0.0
10542,184500,3,1.5,1280,3640,2.0,3,6.0,0,1983,0,0,1.0,0.0,0.0,0.0,0.0
10543,269000,2,2.0,1540,5000,1.5,3,8.0,0,1986,0,0,1.0,0.0,0.0,0.0,0.0
10544,570000,3,2.5,1530,3296,2.0,3,8.0,0,1998,0,0,1.0,0.0,0.0,0.0,0.0
10545,850000,4,1.75,2350,11914,1.0,4,8.0,0,1961,0,0,1.0,0.0,0.0,0.0,0.0
10546,209000,3,1.0,920,5200,1.0,4,6.0,0,1969,0,0,1.0,0.0,0.0,0.0,0.0
10547,327000,4,1.75,1840,5100,1.0,4,7.577170971709717,0,1933,0,0,1.0,0.0,0.0,0.0,0.0
10548,369500,3,1.5,1650,9957,1.0,4,7.0,550,1961,0,0,0.0,0.0,1.0,0.0,0.0
10549,440000,3,1.75,1760,8025,1.0,4,7.0,530,1976,0,0,0.0,0.0,1.0,0.0,0.0
10550,947500,4,2.25,3290,12329,1.5,4,10.0,0,1968,0,0,1.0,0.0,0.0,0.0,0.0
10551,510000,2,1.0,1270,4500,1.5,4,7.0,0,1919,0,0,1.0,0.0,0.0,0.0,0.0
10552,385000,3,2.0,1600,10318,1.0,3,7.0,670,1941,0,0,0.0,0.0,1.0,0.0,0.0
10553,370000,5,3.0,2670,9920,1.0,3,8.0,1270,1990,0,0,0.0,0.0,1.0,0.0,0.0
10554,660000,4,1.5,1960,4500,1.5,3,7.0,0,1922,0,2,1.0,0.0,0.0,0.0,0.0
10556,440000,3,1.75,2000,11880,2.0,3,8.0,0,1979,0,0,1.0,0.0,0.0,0.0,0.0
10557,445000,4,2.5,2360,81892,1.0,3,8.0,0,2000,0,0,1.0,0.0,0.0,0.0,0.0
10558,460000,2,1.0,1430,12092,1.0,4,7.0,0,1938,0,0,1.0,0.0,0.0,0.0,0.0
10559,516000,3,3.0,2330,7304,1.0,3,9.0,1030,1971,0,0,0.0,0.0,0.0,1.0,0.0
10560,343888,4,2.5,2060,5607,2.0,3,7.0,0,2002,0,0,1.0,0.0,0.0,0.0,0.0
10561,500000,4,1.75,2240,9886,1.5,4,7.0,0,1965,0,0,1.0,0.0,0.0,0.0,0.0
10562,465000,5,1.75,2330,6450,1.0,3,8.0,1000,1958,0,1,0.0,0.0,1.0,0.0,0.0
10563,302000,5,2.25,2180,7813,2.0,3,7.0,0,1986,0,0,1.0,0.0,0.0,0.0,0.0
10564,195000,2,1.0,1280,7861,1.0,4,6.0,0,1913,0,0,1.0,0.0,0.0,0.0,0.0
10565,640000,3,2.5,2140,8925,2.0,3,8.0,0,1991,0,0,1.0,0.0,0.0,0.0,0.0
10566,502000,6,2.5,2890,8122,1.0,3,8.0,1260,1977,0,0,0.0,1.0,0.0,0.0,0.0
10567,360000,3,2.5,1480,3851,2.0,3,8.0,0,1998,0,0,1.0,0.0,0.0,0.0,0.0
10568,290500,4,2.5,1680,3000,2.0,3,7.0,0,2003,0,0,1.0,0.0,0.0,0.0,0.0
10569,248000,4,3.0,2163,5883,2.0,3,7.0,0,2006,0,0,1.0,0.0,0.0,0.0,0.0
10570,433000,4,2.5,2280,7568,2.0,4,7.0,0,2001,0,0,1.0,0.0,0.0,0.0,0.0
10571,480000,2,1.0,820,4200,1.0,3,7.0,0,1980,0,0,1.0,0.0,0.0,0.0,0.0
10572,410000,3,1.0,1330,5000,1.0,3,7.0,210,1957,0,0,0.0,0.0,1.0,0.0,0.0
10573,309950,4,2.75,2310,5000,2.0,3,7.0,0,2006,0,0,1.0,0.0,0.0,0.0,0.0
10574,253000,3,2.0,1290,7372,1.0,5,7.0,0,1990,0,0,1.0,0.0,0.0,0.0,0.0
10575,280000,3,1.75,1630,11800,1.0,4,7.0,0,1971,0,0,1.0,0.0,0.0,0.0,0.0
10576,440000,3,1.0,1410,8925,1.0,3,7.0,0,1958,0,0,1.0,0.0,0.0,0.0,0.0
10577,333000,5,1.75,1240,8936,1.0,3,7.0,0,1954,0,0,1.0,0.0,0.0,0.0,0.0
10578,759950,3,2.5,3100,23790,2.0,3,9.0,0,2002,0,0,1.0,0.0,0.0,0.0,0.0
10579,345000,3,2.25,2020,9000,2.0,3,7.0,0,1979,0,0,1.0,0.0,0.0,0.0,0.0
10580,350000,4,2.5,2500,5831,2.0,3,8.0,0,2007,0,0,1.0,0.0,0.0,0.0,0.0
10581,198000,2,1.0,790,14200,1.0,3,7.0,0,1951,0,0,1.0,0.0,0.0,0.0,0.0
10582,730000,3,1.75,2040,11294,1.0,4,7.0,700,1952,0,0,0.0,0.0,1.0,0.0,0.0
10583,266200,3,1.5,1430,9600,1.0,4,7.0,0,1966,0,0,1.0,0.0,0.0,0.0,0.0
10584,1060000,4,2.5,2250,10160,2.0,5,8.0,0,1967,0,0,1.0,0.0,0.0,0.0,0.0
10585,95000,2,1.0,1070,20450,1.0,2,6.0,0,1948,0,0,1.0,0.0,0.0,0.0,0.0
10586,430000,3,1.75,1300,12731,1.0,3,8.0,0,1981,0,0,1.0,0.0,0.0,0.0,0.0
10587,650000,4,2.25,2560,9731,2.0,4,7.0,0,1973,0,0,1.0,0.0,0.0,0.0,0.0
10588,379900,3,2.5,2190,5071,2.0,3,8.0,0,2004,0,0,1.0,0.0,0.0,0.0,0.0
10589,325000,2,1.5,940,1222,2.0,3,7.0,80,2004,0,0,0.0,0.0,1.0,0.0,0.0
10590,455000,4,2.25,1740,8449,1.0,4,7.0,570,1958,0,0,0.0,0.0,1.0,0.0,0.0
10591,392000,4,3.75,2220,3797,1.5,4,6.0,890,1917,0,0,0.0,0.0,1.0,0.0,0.0
10592,373000,3,1.75,1310,7811,1.0,3,7.0,0,1976,0,0,1.0,0.0,0.0,0.0,0.0
10593,951250,5,3.0,2710,8227,1.0,3,8.0,800,1953,0,2,0.0,0.0,1.0,0.0,0.0
10594,502000,3,2.0,1300,14350,1.0,3,7.0,0,1955,0,0,1.0,0.0,0.0,0.0,0.0
10595,362500,3,2.0,1940,40588,1.0,3,7.0,0,2000,0,0,1.0,0.0,0.0,0.0,0.0
10596,525000,2,1.0,1080,3500,1.0,3,7.0,0,1924,0,3,1.0,0.0,0.0,0.0,0.0
10597,580000,4,2.5,2110,11680,1.0,4,7.0,690,1977,0,0,0.0,0.0,1.0,0.0,0.0
10598,278000,3,2.25,1590,9425,1.0,3,7.0,420,1985,0,0,0.0,0.0,1.0,0.0,0.0
10599,422500,2,1.0,910,4800,1.0,4,7.0,0,1923,0,0,1.0,0.0,0.0,0.0,0.0
10600,783200,4,2.0,1590,5400,1.0,3,7.0,600,1900,0,2,0.0,0.0,1.0,0.0,0.0
10601,715000,4,2.5,3290,6628,2.0,3,9.0,0,2003,0,0,1.0,0.0,0.0,0.0,0.0
10602,472217,3,2.5,2010,2212,2.0,3,8.0,620,2014,0,0,0.0,0.0,1.0,0.0,0.0
10603,244615,3,2.5,2060,4030,2.0,3,7.0,0,1999,0,0,1.0,0.0,0.0,0.0,0.0
10604,385000,3,1.75,1560,14288,1.0,3,6.0,780,1944,0,0,0.0,0.0,1.0,0.0,0.0
10605,549995,3,1.0,1120,6600,1.0,3,7.0,0,1943,0,0,1.0,0.0,0.0,0.0,0.0
10606,959900,4,3.75,3550,15151,2.0,3,11.0,0,2004,0,0,1.0,0.0,0.0,0.0,0.0
10608,367000,3,1.75,2000,12669,1.0,4,7.0,800,1965,0,3,0.0,0.0,1.0,0.0,0.0
10609,375000,5,3.0,2680,8410,2.0,3,8.0,870,1990,0,0,0.0,0.0,1.0,0.0,0.0
10610,500000,2,2.25,1290,1334,3.0,3,8.0,0,2007,0,0,1.0,0.0,0.0,0.0,0.0
10611,489000,2,2.25,1290,1334,3.0,3,8.0,0,2007,0,0,1.0,0.0,0.0,0.0,0.0
10612,340000,3,2.0,1150,700,2.0,3,7.0,350,2000,0,0,0.0,0.0,1.0,0.0,0.0
10613,562000,3,1.75,1880,5978,1.0,5,7.0,940,1957,0,0,0.0,0.0,1.0,0.0,0.0
10614,489950,3,2.5,2400,7478,2.0,3,9.0,0,2002,0,0,1.0,0.0,0.0,0.0,0.0
10615,652000,3,2.25,1920,9600,1.0,4,8.0,360,1968,0,0,0.0,0.0,1.0,0.0,0.0
10616,472000,4,3.25,4350,7090,2.0,3,8.0,1480,1999,0,0,0.0,0.0,1.0,0.0,0.0
10617,333000,4,2.5,1910,9244,1.0,4,6.0,0,1963,0,0,1.0,0.0,0.0,0.0,0.0
10618,560000,3,1.5,2000,7350,1.0,3,8.0,0,1953,0,0,1.0,0.0,0.0,0.0,0.0
10619,799000,4,3.5,3290,20107,2.0,3,10.0,1070,1990,0,4,0.0,0.0,0.0,1.0,0.0
10620,860000,5,2.25,3480,9200,2.0,3,8.0,0,1979,0,0,1.0,0.0,0.0,0.0,0.0
10621,449500,4,2.5,2410,55931,2.0,3,9.0,0,1989,0,0,1.0,0.0,0.0,0.0,0.0
10622,692500,4,3.0,2820,11500,2.0,3,10.0,0,1991,0,0,1.0,0.0,0.0,0.0,0.0
10623,925000,4,1.75,2710,11400,1.0,4,9.0,1280,1976,0,0,0.0,0.0,0.0,1.0,0.0
10624,267500,3,2.25,2080,2856,1.5,3,7.0,530,2003,0,0,0.0,0.0,1.0,0.0,0.0
10625,396800,4,2.5,2200,6018,2.0,3,8.0,0,2010,0,0,1.0,0.0,0.0,0.0,0.0
10626,220000,4,1.5,1180,8058,1.0,5,7.0,0,1969,0,0,1.0,0.0,0.0,0.0,0.0
10627,892500,3,1.75,2120,56192,1.0,3,9.0,400,1959,0,1,0.0,0.0,0.0,1.0,0.0
10628,455500,3,2.0,1460,10311,1.0,4,7.0,0,1975,0,0,1.0,0.0,0.0,0.0,0.0
10629,743000,3,1.75,2110,11250,1.0,4,8.0,0,1961,0,0,1.0,0.0,0.0,0.0,0.0
10630,338000,4,1.5,1790,17925,1.0,4,6.0,0,1951,0,0,1.0,0.0,0.0,0.0,0.0
10631,332000,3,1.75,1340,13115,1.0,3,7.0,0,1978,0,0,1.0,0.0,0.0,0.0,0.0
10632,563225,3,1.0,2460,4000,1.5,4,7.0,1090,1918,0,0,0.0,0.0,1.0,0.0,0.0
10633,1150000,4,3.5,3760,20609,2.0,3,11.0,0,1990,0,0,1.0,0.0,0.0,0.0,0.0
10634,645000,2,1.0,1240,5000,1.0,3,7.0,240,1920,0,0,0.0,0.0,1.0,0.0,0.0
10635,739000,3,2.5,2750,16000,2.0,4,9.0,190,1981,0,0,0.0,0.0,0.0,1.0,0.0
10636,435000,3,2.5,2530,13446,2.0,3,9.0,0,1993,0,0,1.0,0.0,0.0,0.0,0.0
10637,995000,3,2.25,3200,3800,2.0,5,9.0,550,1914,0,0,0.0,0.0,0.0,1.0,0.0
10638,520000,4,2.75,2020,7357,1.0,3,7.0,670,1986,0,0,0.0,0.0,1.0,0.0,0.0
10640,440000,3,1.75,2350,7641,1.0,3,7.0,840,1978,0,0,0.0,0.0,1.0,0.0,0.0
10641,440000,3,1.5,1690,6010,1.0,3,7.0,460,1946,0,0,0.0,0.0,1.0,0.0,0.0
10642,738000,3,1.0,1280,3900,1.0,4,7.0,0,1921,0,0,1.0,0.0,0.0,0.0,0.0
10643,250000,3,1.5,1170,9848,1.0,3,7.0,0,1963,0,0,1.0,0.0,0.0,0.0,0.0
10644,338150,4,2.25,2700,8580,2.0,3,8.0,0,1992,0,0,1.0,0.0,0.0,0.0,0.0
10645,425000,3,2.25,1800,7371,1.0,3,7.0,520,1979,0,0,0.0,0.0,1.0,0.0,0.0
10646,883000,4,2.5,3670,54450,2.0,3,10.0,0,1999,0,0,1.0,0.0,0.0,0.0,0.0
10648,950000,4,1.75,3100,21303,1.0,4,9.0,0,1962,0,1,1.0,0.0,0.0,0.0,0.0
10649,435000,3,1.0,1120,9656,1.0,5,7.0,0,1955,0,0,1.0,0.0,0.0,0.0,0.0
10650,415000,5,1.5,1900,10226,1.0,3,7.0,770,1961,0,0,0.0,0.0,1.0,0.0,0.0
10651,439000,2,2.5,1350,944,2.0,3,9.0,480,2004,0,0,0.0,0.0,0.0,1.0,0.0
